utc_time,lat_deg,lon_deg,alt_m,ecef_x_m,ecef_y_m,ecef_z_m,vel_e_ms,vel_n_ms,vel_u_ms,speed_ms,clock_bias_m,n_sats,systems,gdop
2026-03-21T15:22:24.418Z,32.16859622,34.81330722,51.504,4436914.689,3085264.564,3376298.809,0.997,-0.761,-3.777,3.980,-580.991,18,GECR,2.32
2026-03-21T15:22:25.418Z,32.16844680,34.81320767,45.556,4436923.160,3085259.017,3376281.617,-0.606,0.027,-0.203,0.639,-593.745,18,GECR,2.36
2026-03-21T15:22:26.418Z,32.16850667,34.81322678,47.897,4436920.855,3085259.610,3376288.483,-0.135,-0.064,0.380,0.408,-589.921,20,GECR,1.80
2026-03-21T15:22:27.418Z,32.16850443,34.81327380,91.624,4436948.822,3085284.458,3376311.553,0.538,1.062,2.805,3.048,-544.234,15,GECR,3.07
2026-03-21T15:22:28.418Z,32.16855304,34.81321409,110.529,4436962.819,3085287.332,3376326.181,-1.201,-0.603,-0.770,1.549,-539.196,9,GECR,5.57
2026-03-21T15:22:29.418Z,32.16844634,34.81325596,76.231,4436941.899,3085277.596,3376297.905,0.767,-0.575,-2.494,2.672,-570.315,13,GECR,4.07
2026-03-21T15:22:30.418Z,32.16857703,34.81330604,115.554,4436960.197,3085296.072,3376331.109,-0.152,-0.181,1.043,1.069,-554.682,13,GECR,4.03
2026-03-21T15:22:31.418Z,32.16837031,34.81351009,11.144,4436886.666,3085268.384,3376256.115,-0.476,1.419,-2.227,2.684,-647.756,8,GECR,15.70
2026-03-21T15:22:32.418Z,32.16860188,34.81334180,32.389,4436899.269,3085257.813,3376289.163,0.179,-0.953,-3.631,3.758,-613.789,14,GECR,2.28
2026-03-21T15:22:33.418Z,32.16856135,34.81320674,115.621,4436966.351,3085288.943,3376329.672,0.065,-0.016,-0.361,0.367,-551.707,13,GECR,4.11
2026-03-21T15:22:34.418Z,32.16861326,34.81325807,127.062,4436969.022,3085296.698,3376340.636,0.249,-0.164,0.354,0.463,-546.345,14,GECR,2.60
2026-03-21T15:22:35.418Z,32.16856470,34.81330338,158.074,4436990.488,3085316.831,3376352.590,-0.886,2.453,4.530,5.227,-511.379,11,GECR,3.60
2026-03-21T15:22:36.418Z,32.16843537,34.81323188,0.445,4436891.058,3085239.477,3376256.526,-0.685,-0.390,0.955,1.238,-643.067,11,GECR,4.50
